"","aveSalary","R","SPSS","Excel","Python","MATLAB","Java","SQL","SAS","Stata","EViews","Spark","Hadoop","公司类别","公司规模","学历要求","工作经验","地区","对数薪资"
"934",12499.5,"1","1","0","0","0","0","1","1","0","0","0","0","外资","1000-5000人","本科",0,"北上深",9.43344392249037
"935",12499.5,"0","0","0","0","0","0","1","0","0","0","0","0","合资","50-500人","本科",0,"北上深",9.43344392249037
"936",12499.5,"0","1","0","0","1","0","1","1","0","0","0","0","民营公司","50-500人","本科",1,"北上深",9.43344392249037
"937",12499.5,"0","0","1","1","0","1","1","1","0","0","0","0","民营公司","50-500人","本科",0,"北上深",9.43344392249037
"938",12499.5,"1","1","1","0","0","0","1","1","0","0","0","0","民营公司","50-500人","本科",0,"北上深",9.43344392249037
"939",12499.5,"1","1","0","0","0","0","0","1","0","0","0","0","合资","50-500人","本科",2,"北上深",9.43344392249037
"940",12499.5,"0","0","0","0","0","0","1","0","0","0","0","1","民营公司","500-1000人","本科",3,"北上深",9.43344392249037
"941",12499.5,"1","1","1","1","0","0","0","1","0","0","0","0","合资","1000-5000人","本科",3,"北上深",9.43344392249037
"942",12499.5,"0","1","1","0","0","0","1","1","0","0","0","0","合资","50-500人","本科",0,"北上深",9.43344392249037
"943",12499.5,"1","1","1","1","0","1","1","1","0","0","0","0","外资","50-500人","本科",3,"北上深",9.43344392249037
"944",12499.5,"1","1","0","0","0","0","0","1","0","0","0","0","民营公司","1000-5000人","本科",6,"北上深",9.43344392249037
"945",12499.5,"0","0","0","0","1","1","0","1","0","0","0","0","外资","50-500人","研究生",0,"北上深",9.43344392249037
"946",12499.5,"0","0","1","0","0","0","0","1","0","0","0","0","合资","1000-5000人","本科",3,"北上深",9.43344392249037
"947",12499.5,"0","0","1","0","0","0","0","0","0","0","0","0","民营公司","50-500人","本科",2,"北上深",9.43344392249037
"948",12499.5,"1","1","0","0","0","0","1","1","0","0","0","1","民营公司","50-500人","本科",3,"北上深",9.43344392249037
"949",12499.5,"0","0","1","0","0","0","1","0","0","0","0","0","外资","500-1000人","本科",0,"北上深",9.43344392249037
"950",12499.5,"1","0","0","0","0","0","0","1","0","0","0","0","上市公司","50-500人","本科",0,"北上深",9.43344392249037
"951",12499.5,"0","0","1","0","0","0","0","0","0","0","0","0","民营公司","1000-5000人","本科",3,"北上深",9.43344392249037
"952",12499.5,"0","1","0","0","0","0","1","1","0","0","0","0","国企","50-500人","无",5,"北上深",9.43344392249037
"953",12499.5,"1","1","1","1","0","1","1","1","0","0","0","0","民营公司","50-500人","无",3,"北上深",9.43344392249037
"954",12499.5,"0","1","0","0","0","0","0","1","0","0","0","0","民营公司","少于50人","本科",6,"北上深",9.43344392249037
"955",12499.5,"0","0","0","0","0","0","0","1","0","0","0","0","国企","50-500人","本科",1,"北上深",9.43344392249037
"956",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","外资","少于50人","大专",2,"北上深",9.43344392249037
"957",12499.5,"0","0","1","0","0","0","1","0","0","0","0","0","民营公司","50-500人","大专",1,"北上深",9.43344392249037
"958",12499.5,"1","0","0","1","0","0","1","0","0","0","0","0","民营公司","500-1000人","本科",3,"北上深",9.43344392249037
"959",12499.5,"0","0","1","0","0","0","1","0","0","0","0","0","合资","50-500人","本科",3,"北上深",9.43344392249037
"960",12499.5,"0","0","0","1","0","1","0","0","0","0","1","1","民营公司","50-500人","研究生",0,"北上深",9.43344392249037
"961",12499.5,"0","1","1","0","0","0","1","0","0","0","0","0","民营公司","1000-5000人","大专",2,"北上深",9.43344392249037
"962",12499.5,"0","0","0","1","0","0","1","0","0","0","0","1","民营公司","10000人以上","本科",1,"北上深",9.43344392249037
"963",12499.5,"1","0","0","0","0","0","1","1","0","0","0","0","合资","50-500人","本科",2,"北上深",9.43344392249037
"964",12499.5,"1","0","1","0","0","0","1","0","0","0","0","0","民营公司","50-500人","本科",3,"北上深",9.43344392249037
"965",12499.5,"0","0","0","1","0","0","1","0","0","0","0","0","合资","50-500人","本科",0,"北上深",9.43344392249037
"966",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","上市公司","10000人以上","本科",3,"北上深",9.43344392249037
"967",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","国企","50-500人","本科",3,"北上深",9.43344392249037
"968",12499.5,"0","0","1","0","1","0","0","0","0","0","0","0","民营公司","50-500人","本科",0,"北上深",9.43344392249037
"969",12499.5,"0","0","0","1","0","1","1","0","0","0","0","1","民营公司","500-1000人","无",0,"北上深",9.43344392249037
"970",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","本科",2,"北上深",9.43344392249037
"971",12499.5,"0","0","0","0","0","0","1","1","0","0","0","0","民营公司","50-500人","本科",0,"北上深",9.43344392249037
"972",12499.5,"0","1","1","0","0","0","1","0","0","0","0","0","民营公司","5000-10000人","大专",0,"北上深",9.43344392249037
"973",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","本科",2,"北上深",9.43344392249037
"974",12499.5,"0","0","0","0","0","1","0","0","0","0","0","0","民营公司","50-500人","大专",2,"北上深",9.43344392249037
"975",12499.5,"0","1","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","本科",2,"北上深",9.43344392249037
"976",12499.5,"0","0","1","0","0","0","0","0","0","0","0","0","创业公司","50-500人","大专",3,"北上深",9.43344392249037
"977",12499.5,"1","1","1","1","0","0","1","1","0","0","0","0","民营公司","50-500人","本科",2,"北上深",9.43344392249037
"978",12499.5,"0","1","0","0","0","0","1","1","0","0","1","1","民营公司","50-500人","本科",2,"北上深",9.43344392249037
"979",12499.5,"0","0","0","0","0","1","0","0","0","0","1","1","民营公司","50-500人","本科",2,"北上深",9.43344392249037
"980",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","合资","50-500人","本科",3,"北上深",9.43344392249037
"981",12499.5,"0","0","0","0","0","1","0","0","0","0","0","0","外资","50-500人","本科",0,"北上深",9.43344392249037
"982",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","合资","1000-5000人","本科",2,"北上深",9.43344392249037
"983",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","大专",0,"北上深",9.43344392249037
"984",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","本科",3,"北上深",9.43344392249037
"985",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","500-1000人","无",0,"北上深",9.43344392249037
"986",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","外资","50-500人","大专",6,"北上深",9.43344392249037
"987",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","本科",3,"北上深",9.43344392249037
"988",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","少于50人","本科",3,"北上深",9.43344392249037
"989",12499.5,"0","0","1","0","0","0","0","0","0","0","0","0","民营公司","少于50人","大专",1,"北上深",9.43344392249037
"990",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","少于50人","大专",3,"北上深",9.43344392249037
"991",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","1000-5000人","大专",3,"北上深",9.43344392249037
"992",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","本科",3,"北上深",9.43344392249037
"993",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","合资","50-500人","大专",2,"北上深",9.43344392249037
"994",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","少于50人","本科",3,"北上深",9.43344392249037
"995",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","500-1000人","本科",3,"北上深",9.43344392249037
"996",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","上市公司","50-500人","大专",2,"北上深",9.43344392249037
"997",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","本科",0,"北上深",9.43344392249037
"998",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","5000-10000人","本科",1,"北上深",9.43344392249037
"999",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","外资","50-500人","大专",3,"北上深",9.43344392249037
"1000",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","少于50人","无",3,"北上深",9.43344392249037
"1001",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","少于50人","本科",0,"北上深",9.43344392249037
"1002",12499.5,"0","0","1","0","0","0","0","0","0","0","0","0","民营公司","50-500人","本科",3,"北上深",9.43344392249037
"1003",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","本科",3,"北上深",9.43344392249037
"1004",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","本科",10,"北上深",9.43344392249037
"1005",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","合资","50-500人","大专",6,"北上深",9.43344392249037
"1006",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","外资","50-500人","无",8,"北上深",9.43344392249037
"1007",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","500-1000人","本科",3,"北上深",9.43344392249037
"1008",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","外资","1000-5000人","大专",6,"北上深",9.43344392249037
"1009",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","大专",3,"北上深",9.43344392249037
"1010",12499.5,"0","1","0","0","0","0","0","0","0","0","0","0","合资","50-500人","研究生",1,"北上深",9.43344392249037
"1011",12499.5,"1","0","0","1","1","0","0","0","0","0","0","0","民营公司","少于50人","本科",3,"北上深",9.43344392249037
"1012",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","500-1000人","中专",3,"北上深",9.43344392249037
"1013",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","本科",0,"北上深",9.43344392249037
"1014",12499.5,"1","1","0","1","0","1","0","1","0","0","1","1","合资","少于50人","本科",2,"北上深",9.43344392249037
"1015",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","合资","50-500人","大专",0,"北上深",9.43344392249037
"1016",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","少于50人","大专",3,"北上深",9.43344392249037
"1017",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","合资","50-500人","本科",6,"北上深",9.43344392249037
"1018",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","上市公司","5000-10000人","大专",3,"北上深",9.43344392249037
"1019",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","大专",3,"北上深",9.43344392249037
"1020",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","外资","500-1000人","本科",6,"北上深",9.43344392249037
"1021",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","少于50人","本科",6,"北上深",9.43344392249037
"1022",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","本科",3,"北上深",9.43344392249037
"1023",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","大专",2,"北上深",9.43344392249037
"1024",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","外资","50-500人","本科",3,"北上深",9.43344392249037
"1025",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","合资","50-500人","本科",2,"北上深",9.43344392249037
"1026",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","外资","50-500人","本科",0,"北上深",9.43344392249037
"1027",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","500-1000人","本科",3,"北上深",9.43344392249037
"1028",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","外资","少于50人","本科",3,"北上深",9.43344392249037
"1029",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","少于50人","本科",0,"北上深",9.43344392249037
"1030",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","中专",0,"北上深",9.43344392249037
"1031",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","500-1000人","高中",0,"北上深",9.43344392249037
"1032",12499.5,"0","0","0","0","0","0","1","0","0","0","0","0","国企","50-500人","本科",3,"北上深",9.43344392249037
"1033",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","少于50人","无",0,"北上深",9.43344392249037
"1034",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","合资","少于50人","大专",0,"北上深",9.43344392249037
"1035",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","少于50人","本科",6,"北上深",9.43344392249037
"1036",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","大专",1,"北上深",9.43344392249037
"1037",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","大专",6,"北上深",9.43344392249037
"1038",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","无",0,"北上深",9.43344392249037
"1039",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","无",0,"北上深",9.43344392249037
"1040",12499.5,"0","0","1","0","0","0","0","0","0","0","0","0","合资","少于50人","大专",1,"北上深",9.43344392249037
"1041",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","创业公司","少于50人","本科",3,"北上深",9.43344392249037
"1042",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","外资","50-500人","本科",6,"北上深",9.43344392249037
"1043",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","合资","50-500人","本科",0,"北上深",9.43344392249037
"1044",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","合资","少于50人","本科",3,"北上深",9.43344392249037
"1045",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","少于50人","本科",2,"北上深",9.43344392249037
"1046",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","本科",3,"北上深",9.43344392249037
"1047",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","无",1,"北上深",9.43344392249037
"1048",12499.5,"0","0","1","0","0","0","0","0","0","0","0","0","上市公司","50-500人","本科",3,"北上深",9.43344392249037
"1049",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","合资","50-500人","本科",3,"北上深",9.43344392249037
"1050",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","合资","50-500人","本科",3,"北上深",9.43344392249037
"1051",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","合资","1000-5000人","大专",5,"北上深",9.43344392249037
"1052",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","合资","少于50人","大专",3,"北上深",9.43344392249037
"1053",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","少于50人","中专",0,"北上深",9.43344392249037
"1054",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","500-1000人","大专",3,"北上深",9.43344392249037
"1055",12499.5,"0","1","0","0","1","0","0","1","0","0","0","0","民营公司","少于50人","本科",3,"北上深",9.43344392249037
"1056",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","本科",0,"北上深",9.43344392249037
"1057",12499.5,"0","0","1","0","0","0","0","0","0","0","0","0","外资","500-1000人","本科",3,"北上深",9.43344392249037
"1058",12499.5,"1","1","0","1","1","0","1","1","0","0","0","0","民营公司","少于50人","本科",3,"北上深",9.43344392249037
"1059",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","少于50人","大专",6,"北上深",9.43344392249037
"1060",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","少于50人","大专",3,"北上深",9.43344392249037
"1061",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","国企","500-1000人","本科",6,"北上深",9.43344392249037
"1062",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","少于50人","本科",3,"北上深",9.43344392249037
"1063",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","大专",3,"北上深",9.43344392249037
"1064",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","外资","50-500人","无",0,"北上深",9.43344392249037
"1065",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","合资","少于50人","无",3,"北上深",9.43344392249037
"1066",12499.5,"0","0","0","1","0","1","0","0","0","0","0","0","民营公司","50-500人","无",0,"北上深",9.43344392249037
"1067",12499.5,"0","0","1","0","0","0","0","0","0","0","0","0","民营公司","50-500人","无",1,"北上深",9.43344392249037
"1068",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","大专",3,"北上深",9.43344392249037
"1069",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","大专",2,"北上深",9.43344392249037
"1070",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","少于50人","大专",0,"北上深",9.43344392249037
"1071",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","外资","少于50人","本科",3,"北上深",9.43344392249037
"1072",12499.5,"1","0","1","0","0","0","0","1","0","0","0","0","民营公司","少于50人","本科",3,"北上深",9.43344392249037
"1073",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","上市公司","10000人以上","本科",3,"北上深",9.43344392249037
"1074",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","外资","50-500人","本科",3,"北上深",9.43344392249037
"1075",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","少于50人","无",0,"北上深",9.43344392249037
"1076",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","少于50人","大专",3,"北上深",9.43344392249037
"1077",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","少于50人","本科",0,"北上深",9.43344392249037
"1078",12499.5,"0","0","0","1","1","0","0","0","0","0","0","0","民营公司","50-500人","本科",1,"北上深",9.43344392249037
"1079",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","本科",2,"北上深",9.43344392249037
"1080",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","大专",2,"北上深",9.43344392249037
"1081",12499.5,"0","0","1","0","0","0","0","0","0","0","0","0","外资","50-500人","大专",3,"北上深",9.43344392249037
"1082",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","本科",3,"北上深",9.43344392249037
"1083",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","外资","50-500人","大专",3,"北上深",9.43344392249037
"1084",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","外资","少于50人","本科",2,"北上深",9.43344392249037
"1085",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","合资","50-500人","研究生",6,"北上深",9.43344392249037
"1086",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","合资","50-500人","无",0,"北上深",9.43344392249037
"1087",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","外资","50-500人","大专",3,"北上深",9.43344392249037
"1088",12499.5,"0","0","1","0","0","0","0","0","0","0","0","0","民营公司","50-500人","大专",3,"北上深",9.43344392249037
"1089",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","大专",3,"北上深",9.43344392249037
"1090",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","1000-5000人","本科",6,"北上深",9.43344392249037
"1091",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","国企","50-500人","本科",3,"北上深",9.43344392249037
"1092",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","大专",0,"北上深",9.43344392249037
"1093",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","合资","500-1000人","大专",6,"北上深",9.43344392249037
"1094",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","合资","50-500人","无",3,"北上深",9.43344392249037
"1095",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","少于50人","本科",0,"北上深",9.43344392249037
"1096",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","大专",1,"北上深",9.43344392249037
"1097",12499.5,"0","0","1","0","0","0","0","0","0","0","0","0","合资","5000-10000人","本科",6,"北上深",9.43344392249037
"1098",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","大专",0,"北上深",9.43344392249037
"1099",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","5000-10000人","本科",3,"北上深",9.43344392249037
"1100",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","合资","50-500人","本科",3,"北上深",9.43344392249037
"1101",12499.5,"0","0","0","0","0","0","1","0","0","0","0","0","民营公司","1000-5000人","本科",2,"北上深",9.43344392249037
"1102",12499.5,"0","0","1","0","0","0","0","0","0","0","0","0","外资","500-1000人","本科",3,"北上深",9.43344392249037
"1103",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","外资","少于50人","本科",3,"北上深",9.43344392249037
"1104",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","外资","少于50人","本科",0,"北上深",9.43344392249037
"1105",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","合资","50-500人","本科",3,"北上深",9.43344392249037
"1106",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","外资","1000-5000人","大专",8,"北上深",9.43344392249037
"1107",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","本科",3,"北上深",9.43344392249037
"1108",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","无",0,"北上深",9.43344392249037
"1109",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","少于50人","大专",3,"北上深",9.43344392249037
"1110",12499.5,"0","0","0","0","0","0","1","0","0","0","0","0","民营公司","少于50人","大专",3,"北上深",9.43344392249037
"1111",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","少于50人","本科",0,"北上深",9.43344392249037
"1112",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","少于50人","本科",6,"北上深",9.43344392249037
"1113",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","1000-5000人","无",3,"北上深",9.43344392249037
"1114",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","合资","50-500人","大专",3,"北上深",9.43344392249037
"1115",12499.5,"0","1","1","0","0","0","0","0","0","0","0","0","民营公司","50-500人","无",0,"北上深",9.43344392249037
"1116",12499.5,"0","0","0","0","0","0","1","0","0","0","0","0","合资","少于50人","本科",3,"北上深",9.43344392249037
"1117",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","大专",5,"北上深",9.43344392249037
"1118",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","大专",2,"北上深",9.43344392249037
"1119",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","合资","50-500人","大专",1,"北上深",9.43344392249037
"1120",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","大专",3,"北上深",9.43344392249037
"1121",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","合资","50-500人","本科",6,"北上深",9.43344392249037
"1122",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","外资","50-500人","本科",0,"北上深",9.43344392249037
"1123",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","合资","50-500人","无",0,"北上深",9.43344392249037
"1124",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","中专",2,"北上深",9.43344392249037
"1125",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","大专",0,"北上深",9.43344392249037
"1126",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","合资","1000-5000人","大专",3,"北上深",9.43344392249037
"1127",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","少于50人","研究生",0,"北上深",9.43344392249037
"1128",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","上市公司","50-500人","本科",3,"北上深",9.43344392249037
"1129",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","中专",0,"北上深",9.43344392249037
"1130",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","本科",3,"北上深",9.43344392249037
"1131",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","合资","50-500人","本科",8,"北上深",9.43344392249037
"1132",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","本科",0,"北上深",9.43344392249037
"1133",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","外资","500-1000人","本科",8,"北上深",9.43344392249037
"1134",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","外资","50-500人","大专",3,"北上深",9.43344392249037
"1135",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","少于50人","大专",2,"北上深",9.43344392249037
"1136",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","外资","50-500人","本科",2,"北上深",9.43344392249037
"1137",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","合资","500-1000人","大专",3,"北上深",9.43344392249037
"1138",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","合资","50-500人","无",3,"北上深",9.43344392249037
"1139",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","大专",2,"北上深",9.43344392249037
"1140",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","外资","50-500人","大专",0,"北上深",9.43344392249037
"1141",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","本科",2,"北上深",9.43344392249037
"1142",12499.5,"0","0","1","0","0","0","0","0","0","0","0","0","外资","50-500人","本科",10,"北上深",9.43344392249037
"1143",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","合资","50-500人","本科",6,"北上深",9.43344392249037
"1144",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","500-1000人","本科",0,"北上深",9.43344392249037
"1145",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","国企","1000-5000人","大专",3,"北上深",9.43344392249037
"1146",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","合资","少于50人","大专",2,"北上深",9.43344392249037
"1147",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","少于50人","本科",2,"北上深",9.43344392249037
"1148",12499.5,"0","0","0","1","0","0","1","0","0","0","0","0","合资","少于50人","大专",1,"北上深",9.43344392249037
"1149",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","本科",3,"北上深",9.43344392249037
"1150",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","本科",3,"北上深",9.43344392249037
"1151",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","本科",3,"北上深",9.43344392249037
"1152",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","大专",1,"北上深",9.43344392249037
"1153",12499.5,"0","0","0","0","0","0","1","0","0","0","0","0","民营公司","50-500人","大专",1,"北上深",9.43344392249037
"1154",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","无",0,"北上深",9.43344392249037
"1155",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","大专",5,"北上深",9.43344392249037
"1156",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","10000人以上","大专",3,"北上深",9.43344392249037
"1157",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","少于50人","无",0,"北上深",9.43344392249037
"1158",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","500-1000人","本科",6,"北上深",9.43344392249037
"1159",12499.5,"0","0","0","0","1","0","0","0","0","0","0","0","外资","50-500人","大专",2,"北上深",9.43344392249037
"1160",12499.5,"0","0","0","0","0","0","0","0","0","0","0","0","民营公司","50-500人","中专",0,"北上深",9.43344392249037
